source,game_id,is_goal,home_team,away_team,home_team_skaters,away_team_skaters,player_name,position,player_team,goalie_name,goalie_team,game_time,x_ft,y_ft,dist_ft,angle_deg,shot_type,period
PWPHA,3,0,Scotiabank,Adidas,4,4,Renata Fast,D,Adidas,Aerin Frankel,Scotiabank,1617.9333,55.6285400390625,22.379409790039062,40.2,33.8,wristshot,2
PWPHA,3,0,Scotiabank,Adidas,4,4,Sarah Nurse,F,Adidas,Aerin Frankel,Scotiabank,1626.8,60.15501403808594,-10.311763763427734,30.6,19.7,wristshot,2
PWPHA,3,0,Scotiabank,Adidas,5,5,Kristin ONeill,F,Adidas,Aerin Frankel,Scotiabank,1710.0,68.70500183105469,12.320587158203123,23.7,31.3,snapshot,2
PWPHA,3,0,Scotiabank,Adidas,5,5,Blayre Turnbull,F,Scotiabank,Kristen Campbell,Adidas,1739.1666,79.15969848632812,2.7676467895507812,10.2,15.7,deflected,2
PWPHA,3,0,Scotiabank,Adidas,5,5,Blayre Turnbull,F,Scotiabank,Kristen Campbell,Adidas,1763.9667,80.16558074951172,-0.25,8.8,1.6,deflected,2
PWPHA,3,1,Scotiabank,Adidas,5,5,Mélodie Daoust,F,Scotiabank,Kristen Campbell,Adidas,1765.1,83.68616485595703,4.276470184326172,6.8,38.8,wristshot,2
PWPHA,3,0,Scotiabank,Adidas,5,5,Tatum Skaggs,F,Scotiabank,Kristen Campbell,Adidas,1802.9667,46.97146224975586,-32.438232421875,53.1,37.7,wristshot,2
PWPHA,3,0,Scotiabank,Adidas,5,5,Kayla Vespa,F,Adidas,Aerin Frankel,Scotiabank,1824.5,29.475601196289062,-37.97352981567383,70.6,32.5,snapshot,2
PWPHA,3,0,Scotiabank,Adidas,4,4,Victoria Bach,F,Scotiabank,Kristen Campbell,Adidas,2014.3,87.7096939086914,-4.776470184326172,4.9,74.9,wraparound,2
PWPHA,3,0,Scotiabank,Adidas,4,4,Kendall Coyne Schofield,F,Adidas,Aerin Frankel,Scotiabank,2052.4666,83.29029846191406,-1.2588233947753906,5.8,12.4,deflected,2
PWPHA,3,0,Scotiabank,Adidas,4,4,Kendall Coyne Schofield,F,Adidas,Aerin Frankel,Scotiabank,2053.0,84.79913330078125,-0.7558822631835938,4.3,10.2,snapshot,2
PWPHA,3,0,Scotiabank,Adidas,5,5,Jill Saulnier,F,Adidas,Aerin Frankel,Scotiabank,2184.6667,82.284423828125,3.770587921142578,7.7,29.3,snapshot,2
PWPHA,3,0,Scotiabank,Adidas,5,5,Jill Saulnier,F,Adidas,Aerin Frankel,Scotiabank,2210.4333,59.652069091796875,-0.7558822631835938,29.4,1.5,snapshot,2
PWPHA,3,0,Scotiabank,Adidas,5,5,Kendall Coyne Schofield,F,Adidas,Aerin Frankel,Scotiabank,2247.1,48.08442687988281,-37.97352981567383,55.8,42.9,wristshot,2
PWPHA,3,0,Scotiabank,Adidas,5,5,Kendall Coyne Schofield,F,Adidas,Aerin Frankel,Scotiabank,2368.0,77.2550048828125,11.314704895019531,16.3,43.9,snapshot,2
PWPHA,3,0,Scotiabank,Adidas,5,5,Jill Saulnier,F,Adidas,Aerin Frankel,Scotiabank,2632.5,39.9302864074707,1.2588233947753906,49.1,1.5,slapshot,3
PWPHA,3,0,Scotiabank,Adidas,5,5,Kendall Coyne Schofield,F,Adidas,Aerin Frankel,Scotiabank,2786.8333,80.66851806640625,5.282352447509766,9.9,32.4,backhand,3
PWPHA,3,0,Scotiabank,Adidas,5,5,Laura Stacey,F,Adidas,Aerin Frankel,Scotiabank,2802.7,87.20675659179688,-4.776470184326172,5.1,69.4,wraparound,3
PWPHA,3,0,Scotiabank,Adidas,5,5,Jocelyne Larocque,D,Adidas,Aerin Frankel,Scotiabank,2807.0667,38.42146301269531,-36.96470642089844,62.6,36.2,wristshot,3
PWPHA,3,0,Scotiabank,Adidas,5,5,Victoria Bach,F,Scotiabank,Kristen Campbell,Adidas,2928.9666,64.68077087402344,-11.819156646728516,27.0,25.9,wristshot,3
PWPHA,3,0,Scotiabank,Adidas,5,5,Megan Keller,D,Scotiabank,Kristen Campbell,Adidas,2950.8333,45.066070556640625,1.2573165893554688,44.0,1.6,slapshot,3
PWPHA,3,0,Scotiabank,Adidas,5,5,Sarah Potomak,F,Adidas,Aerin Frankel,Scotiabank,2974.4,59.54499053955078,-28.917648315429688,41.3,44.5,wristshot,3
PWPHA,3,0,Scotiabank,Adidas,5,5,Samantha Donovan,F,Adidas,Aerin Frankel,Scotiabank,3069.1333,84.1891098022461,6.791175842285156,8.3,54.7,snapshot,3
PWPHA,3,0,Scotiabank,Adidas,4,4,Meaghan Mikkelson,D,Adidas,Aerin Frankel,Scotiabank,3105.4,42.94793319702149,17.352941513061523,49.2,20.6,wristshot,3
PWPHA,3,0,Scotiabank,Adidas,4,4,Laura Stacey,F,Adidas,Aerin Frankel,Scotiabank,3175.1667,44.95969772338867,-0.25,44.0,0.3,slapshot,3
PWPHA,3,0,Scotiabank,Adidas,5,5,Jocelyne Larocque,D,Adidas,Aerin Frankel,Scotiabank,3202.2666,81.67440032958984,2.7676467895507812,7.8,20.7,snapshot,3
PWPHA,3,0,Scotiabank,Adidas,5,5,Meaghan Mikkelson,D,Adidas,Aerin Frankel,Scotiabank,3228.2666,77.65087127685547,-11.817646026611328,16.4,46.2,backhand,3
PWPHA,3,0,Scotiabank,Adidas,5,5,Halli Krzyzaniak,D,Adidas,Aerin Frankel,Scotiabank,3279.7,46.97146224975586,-33.444114685058594,53.7,38.5,wristshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Hannah Brandt,F,Sonnet,Lindsay Browning,Harvey's,124.0,88.715576171875,-6.788234710693359,6.8,87.6,wraparound,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Emily Brown,D,Sonnet,Lindsay Browning,Harvey's,126.833336,61.55675506591797,-14.332351684570312,31.0,27.6,snapshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Rhianna Kurio,F,Harvey's,Geneviève Lacasse,Sonnet,139.8,80.77560424804688,-0.7558822631835938,8.3,5.3,backhand,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Alexandra Poznikoff,F,Harvey's,Geneviève Lacasse,Sonnet,153.9,78.76383972167969,-0.7558822631835938,10.3,4.2,deflected,1
PWPHA,4,1,Sonnet,Harvey's,5,5,Alexandra Poznikoff,F,Harvey's,Geneviève Lacasse,Sonnet,154.76666,80.77560424804688,1.7588233947753906,8.4,12.1,backhand,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Marie-Philip Poulin,F,Harvey's,Geneviève Lacasse,Sonnet,196.56667,53.61677551269531,17.85293960571289,39.6,26.8,snapshot,1
PWPHA,4,0,Sonnet,Harvey's,4,4,Lee Stecklein,D,Harvey's,Geneviève Lacasse,Sonnet,280.7,49.090301513671875,17.85293960571289,43.7,24.1,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,4,4,Marie-Philip Poulin,F,Harvey's,Geneviève Lacasse,Sonnet,331.9,43.05500793457031,-11.317646026611328,47.3,13.8,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,4,4,Lee Stecklein,D,Harvey's,Geneviève Lacasse,Sonnet,349.7,50.09619140625,14.83529281616211,41.6,20.9,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,4,4,Abby Roque,F,Sonnet,Lindsay Browning,Harvey's,382.1,81.17146301269531,0.2529411315917969,7.8,1.9,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Emily Brown,D,Sonnet,Lindsay Browning,Harvey's,395.2,38.92440414428711,30.429412841796875,58.6,31.3,snapshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Demi Crossman,F,Sonnet,Lindsay Browning,Harvey's,506.73334,76.14205169677734,29.92647171020508,32.6,66.7,snapshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Leah Bohlken,D,Sonnet,Lindsay Browning,Harvey's,510.26666,39.427345275878906,-9.302940368652344,50.4,10.6,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Alexa Vasko,F,Sonnet,Lindsay Browning,Harvey's,512.3,88.715576171875,-9.302940368652344,9.3,88.2,snapshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Jessie Eldridge,F,Harvey's,Geneviève Lacasse,Sonnet,569.5333,77.2550048828125,-3.270587921142578,12.2,15.6,snapshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Leah Bohlken,D,Sonnet,Lindsay Browning,Harvey's,662.56665,54.51557922363281,-40.48529052734375,53.2,49.6,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Brianne Jenner,F,Sonnet,Lindsay Browning,Harvey's,713.4,74.63322448730469,-29.42058563232422,32.7,64.0,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Leah Bohlken,D,Sonnet,Lindsay Browning,Harvey's,950.76666,63.56851959228515,-15.338233947753906,29.7,31.1,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Malia Schneider,F,Sonnet,Lindsay Browning,Harvey's,967.4667,58.53910827636719,-21.87647247314453,37.5,35.7,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Samantha Cogan,F,Sonnet,Lindsay Browning,Harvey's,1007.7,50.994991302490234,7.294116973876953,38.7,10.9,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Brianne Jenner,F,Sonnet,Lindsay Browning,Harvey's,1010.9667,58.03616714477539,-16.3441162109375,35.0,27.8,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Karell Emard,F,Harvey's,Geneviève Lacasse,Sonnet,1119.5333,41.113983154296875,-27.405866622924805,55.2,29.8,slapshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Malia Schneider,F,Sonnet,Lindsay Browning,Harvey's,1156.6666,59.042049407958984,-20.367645263671875,36.2,34.2,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Jessie Eldridge,F,Harvey's,Geneviève Lacasse,Sonnet,1192.1666,76.31985473632812,29.426483154296875,32.0,66.7,wristshot,1
PWPHA,4,0,Sonnet,Harvey's,5,5,Hilary Knight,F,Sonnet,Lindsay Browning,Harvey's,1251.6666,57.137359619140625,-7.294116973876953,32.7,12.9,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Clair DeGeorge,F,Harvey's,Geneviève Lacasse,Sonnet,1330.0667,87.7096939086914,10.814704895019531,10.9,83.2,backhand,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Laura Fortino,D,Harvey's,Geneviève Lacasse,Sonnet,1394.5,56.0244026184082,7.294116973876953,33.8,12.5,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Marie-Philip Poulin,F,Harvey's,Geneviève Lacasse,Sonnet,1395.6,74.13028717041016,-8.799999237060547,17.3,30.6,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Hanna Bunton,F,Sonnet,Lindsay Browning,Harvey's,1431.7333,56.13148498535156,-17.85588264465332,37.4,28.5,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Jamie Lee Rattray,F,Harvey's,Geneviève Lacasse,Sonnet,1453.1,81.17146301269531,-9.80588150024414,12.5,51.4,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Hayley Scamurra,F,Harvey's,Geneviève Lacasse,Sonnet,1464.9667,80.16558074951172,2.2647056579589844,9.1,14.4,backhand,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Malia Schneider,F,Sonnet,Lindsay Browning,Harvey's,1550.0333,83.79324340820312,-9.30588150024414,10.7,60.8,backhand,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Brianne Jenner,F,Sonnet,Lindsay Browning,Harvey's,1670.2,38.025604248046875,37.97058868408203,63.6,36.7,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Jessie Eldridge,F,Harvey's,Geneviève Lacasse,Sonnet,1874.0,64.57440185546875,-13.32646942138672,27.8,28.6,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Hayley Scamurra,F,Harvey's,Geneviève Lacasse,Sonnet,1973.9333,58.53910827636719,-17.85293960571289,35.3,30.4,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,4,4,Rosalie Demers,F,Harvey's,Geneviève Lacasse,Sonnet,2132.8667,84.69204711914062,-2.7647056579589844,5.1,32.7,backhand,2
PWPHA,4,0,Sonnet,Harvey's,4,4,Jamie Lee Rattray,F,Harvey's,Geneviève Lacasse,Sonnet,2156.1333,73.6273422241211,-22.882354736328125,27.6,56.1,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,4,4,Alexa Vasko,F,Sonnet,Lindsay Browning,Harvey's,2173.2334,86.30795288085938,8.799999237060547,9.2,73.0,snapshot,2
PWPHA,4,1,Sonnet,Harvey's,4,4,Hilary Knight,F,Sonnet,Lindsay Browning,Harvey's,2174.3667,82.284423828125,1.2558822631835938,6.8,10.6,backhand,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Lauriane Rougeau,D,Harvey's,Geneviève Lacasse,Sonnet,2195.4,67.59204864501953,-20.367645263671875,29.5,43.6,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Emily Clark,F,Harvey's,Geneviève Lacasse,Sonnet,2314.7334,80.66851806640625,5.282352447509766,9.9,32.4,snapshot,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Hayley Scamurra,F,Harvey's,Geneviève Lacasse,Sonnet,2357.0334,88.715576171875,-9.80588150024414,9.8,88.3,backhand,2
PWPHA,4,0,Sonnet,Harvey's,5,5,Lee Stecklein,D,Harvey's,Geneviève Lacasse,Sonnet,2447.7666,35.00007629394531,-38.4694938659668,66.3,35.5,wristshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Abby Roque,F,Sonnet,Lindsay Browning,Harvey's,2609.0667,81.17146301269531,-2.7647056579589844,8.3,19.5,deflected,3
PWPHA,4,1,Sonnet,Harvey's,5,5,Clair DeGeorge,F,Harvey's,Geneviève Lacasse,Sonnet,2728.7666,80.77560424804688,0.7529411315917969,8.3,5.2,snapshot,3
PWPHA,4,1,Sonnet,Harvey's,5,5,Alexa Vasko,F,Sonnet,Lindsay Browning,Harvey's,2762.5,82.68028259277344,-0.7529411315917969,6.4,6.8,snapshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Hayley Scamurra,F,Harvey's,Geneviève Lacasse,Sonnet,2858.2334,65.68736267089844,11.817646026611328,26.1,26.9,wristshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Clair DeGeorge,F,Harvey's,Geneviève Lacasse,Sonnet,2880.5,63.67559814453125,22.379409790039062,33.8,41.5,wristshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Marie-Philip Poulin,F,Harvey's,Geneviève Lacasse,Sonnet,2947.2,77.2550048828125,17.85293960571289,21.4,56.7,snapshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Jessie Eldridge,F,Harvey's,Geneviève Lacasse,Sonnet,2947.8,70.21383666992188,21.87647247314453,28.8,49.3,wristshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Jamie Lee Rattray,F,Harvey's,Geneviève Lacasse,Sonnet,3156.6,82.28372192382812,2.7661399841308594,7.3,22.4,wristshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Emily Brown,D,Sonnet,Lindsay Browning,Harvey's,3186.4,80.16558074951172,6.791175842285156,11.1,37.6,snapshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Leah Bohlken,D,Sonnet,Lindsay Browning,Harvey's,3204.3,65.58028411865234,-25.900001525878903,34.9,47.9,wristshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Jamie Lee Rattray,F,Harvey's,Geneviève Lacasse,Sonnet,3298.0667,62.166778564453125,26.40293884277344,37.6,44.5,wristshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Emma Buckles,D,Sonnet,Lindsay Browning,Harvey's,3338.1,56.52734375,-19.864707946777344,38.1,31.5,snapshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Savannah Harmon,D,Harvey's,Geneviève Lacasse,Sonnet,3355.9,36.01383972167969,22.379409790039062,57.5,22.9,wristshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Sophia Shaver,F,Harvey's,Geneviève Lacasse,Sonnet,3366.5667,42.55206298828125,-16.850000381469727,49.4,19.9,wristshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Brianne Jenner,F,Sonnet,Lindsay Browning,Harvey's,3390.8667,35.40381622314453,38.97941207885742,66.3,36.0,snapshot,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Hilary Knight,F,Sonnet,Lindsay Browning,Harvey's,3472.7334,87.20745849609375,-5.280845642089844,5.6,71.3,wraparound,3
PWPHA,4,0,Sonnet,Harvey's,5,5,Jessie Eldridge,F,Harvey's,Geneviève Lacasse,Sonnet,3597.4333,66.1903076171875,1.2558822631835938,22.8,3.2,backhand,3
PWPHA,5,0,Harvey's,Adidas,5,5,Jocelyne Larocque,D,Adidas,Maddie Rooney,Harvey's,165.96666,28.368751525878903,-38.976470947265625,72.1,32.7,snapshot,1
PWPHA,5,0,Harvey's,Adidas,5,5,Jincy Dunne,D,Adidas,Maddie Rooney,Harvey's,177.23334,45.46875,-37.97058868408203,57.8,41.1,snapshot,1
PWPHA,5,0,Harvey's,Adidas,4,4,Renata Fast,D,Adidas,Maddie Rooney,Harvey's,322.26666,49.492279052734375,34.45294189453125,52.4,41.1,wristshot,1
PWPHA,5,1,Harvey's,Adidas,4,4,Jessica DiGirolamo,D,Adidas,Maddie Rooney,Harvey's,329.2,31.88933563232422,26.908823013305664,63.1,25.2,snapshot,1
PWPHA,5,1,Harvey's,Adidas,5,5,Hayley Scamurra,F,Harvey's,Ann-Renée Desbiens,Adidas,375.63333,81.78147888183594,0.7529411315917969,7.3,6.0,snapshot,1
PWPHA,5,0,Harvey's,Adidas,5,5,Laura Stacey,F,Adidas,Maddie Rooney,Harvey's,528.06665,82.68639373779297,-1.2558822631835938,6.4,11.3,snapshot,1
PWPHA,5,0,Harvey's,Adidas,5,5,Jessie Eldridge,F,Harvey's,Ann-Renée Desbiens,Adidas,784.36664,76.24125671386719,-0.2459640502929687,12.8,1.1,wristshot,1
PWPHA,5,0,Harvey's,Adidas,5,5,Jill Saulnier,F,Adidas,Maddie Rooney,Harvey's,875.26666,71.62345123291016,-24.901092529296875,30.4,55.1,snapshot,1
PWPHA,5,1,Harvey's,Adidas,5,5,Sarah Nurse,F,Adidas,Maddie Rooney,Harvey's,891.4667,80.6763916015625,1.2518463134765625,8.4,8.6,backhand,1
PWPHA,5,0,Harvey's,Adidas,5,5,Alexandra Poznikoff,F,Harvey's,Ann-Renée Desbiens,Adidas,953.26666,83.78536987304688,0.5922737121582031,5.2,6.5,deflected,1
PWPHA,5,0,Harvey's,Adidas,5,5,Alexandra Poznikoff,F,Harvey's,Ann-Renée Desbiens,Adidas,953.36664,84.791259765625,-2.257728576660156,4.8,28.2,backhand,1
PWPHA,5,1,Harvey's,Adidas,5,5,Alexa Gruschow,F,Harvey's,Ann-Renée Desbiens,Adidas,954.56665,87.30596923828125,-1.4194908142089844,2.2,40.0,backhand,1
PWPHA,5,0,Harvey's,Adidas,5,5,Sarah Nurse,F,Adidas,Maddie Rooney,Harvey's,1171.7,81.6822738647461,-13.668743133544922,15.5,61.8,snapshot,1
PWPHA,5,0,Harvey's,Adidas,5,5,Kendall Coyne Schofield,F,Adidas,Maddie Rooney,Harvey's,1219.7,80.27003479003906,18.355880737304688,20.3,64.6,snapshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Kaitlin Willoughby,F,Adidas,Maddie Rooney,Harvey's,1331.4333,69.70826721191406,-16.179410934448242,25.2,40.0,wristshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Jacquie Greco,D,Harvey's,Ann-Renée Desbiens,Adidas,1355.6333,59.03769302368164,13.322431564331056,32.8,24.0,snapshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Renata Fast,D,Adidas,Maddie Rooney,Harvey's,1445.9333,73.73878479003906,31.94227600097656,35.4,64.5,wristshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Lee Stecklein,D,Harvey's,Ann-Renée Desbiens,Adidas,1484.6333,68.09063720703125,16.340078353881836,26.5,38.0,wristshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Lee Stecklein,D,Harvey's,Ann-Renée Desbiens,Adidas,1503.3,76.1376953125,11.813606262207031,17.5,42.6,wristshot,2
PWPHA,5,1,Harvey's,Adidas,5,5,Jessie Eldridge,F,Harvey's,Ann-Renée Desbiens,Adidas,1504.5,77.14356994628906,-1.2628631591796875,11.9,6.1,wristshot,2
PWPHA,5,0,Harvey's,Adidas,4,4,Jess Jones,F,Adidas,Maddie Rooney,Harvey's,1697.3667,63.679962158203125,31.4393310546875,40.4,51.2,wristshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Hayley Scamurra,F,Harvey's,Ann-Renée Desbiens,Adidas,1869.7,66.59403991699219,-11.321685791015623,25.1,26.8,wristshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Jacquie Greco,D,Harvey's,Ann-Renée Desbiens,Adidas,1913.4333,52.51168441772461,-1.262859344482422,36.5,2.0,deflected,2
PWPHA,5,0,Harvey's,Adidas,5,5,Hayley Scamurra,F,Harvey's,Ann-Renée Desbiens,Adidas,2218.4333,71.1155776977539,-18.85980987548828,26.0,46.5,wristshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Lee Stecklein,D,Harvey's,Ann-Renée Desbiens,Adidas,2246.8333,73.63028717041016,13.83136749267578,20.7,42.0,wristshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Emily Clark,F,Harvey's,Ann-Renée Desbiens,Adidas,2261.6333,56.5302848815918,-12.82451629638672,34.9,21.6,snapshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Jess Jones,F,Adidas,Maddie Rooney,Harvey's,2360.4,79.26383972167969,-19.363719940185547,21.7,63.3,wristshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Jocelyne Larocque,D,Adidas,Maddie Rooney,Harvey's,2368.4,85.80206298828125,-13.83136749267578,14.2,77.0,wristshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Jill Saulnier,F,Adidas,Maddie Rooney,Harvey's,2372.9333,37.51971435546875,-17.35195541381836,54.3,18.6,slapshot,2
PWPHA,5,0,Harvey's,Adidas,5,5,Sarah Nurse,F,Adidas,Maddie Rooney,Harvey's,2413.8667,76.14205169677734,-15.338233947753906,20.0,50.0,snapshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Sophia Shaver,F,Harvey's,Ann-Renée Desbiens,Adidas,2514.3,37.01676940917969,-34.45195388793945,62.4,33.5,wristshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Jill Saulnier,F,Adidas,Maddie Rooney,Harvey's,2551.0,85.19499206542969,-1.7588233947753906,4.2,24.8,snapshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Alexa Gruschow,F,Harvey's,Ann-Renée Desbiens,Adidas,2639.6333,69.71525573730469,9.812862396240234,21.6,27.0,snapshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Renata Fast,D,Adidas,Maddie Rooney,Harvey's,2648.6667,51.49793243408203,-6.788234710693359,38.1,10.3,snapshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Lee Stecklein,D,Harvey's,Ann-Renée Desbiens,Adidas,2693.6333,70.72113037109375,10.315803527832031,21.0,29.4,wristshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Jamie Lee Rattray,F,Harvey's,Ann-Renée Desbiens,Adidas,2694.9,79.27113342285156,13.83639144897461,16.9,54.9,snapshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Sophia Shaver,F,Harvey's,Ann-Renée Desbiens,Adidas,2711.8333,83.79324340820312,28.917648315429688,29.4,79.8,wristshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Jessie Eldridge,F,Harvey's,Ann-Renée Desbiens,Adidas,2769.2,79.26676940917969,-22.88529396057129,24.9,67.0,wristshot,3
PWPHA,5,0,Harvey's,Adidas,4,4,Kendall Coyne Schofield,F,Adidas,Maddie Rooney,Harvey's,2798.2,50.49205017089844,20.370588302612305,43.6,27.9,wristshot,3
PWPHA,5,0,Harvey's,Adidas,4,4,Renata Fast,D,Adidas,Maddie Rooney,Harvey's,2804.3,43.95381546020508,-1.7588233947753906,45.1,2.2,wristshot,3
PWPHA,5,0,Harvey's,Adidas,4,4,Jocelyne Larocque,D,Adidas,Maddie Rooney,Harvey's,2817.8,48.48028564453125,-33.947059631347656,52.9,40.0,wristshot,3
PWPHA,5,0,Harvey's,Adidas,4,4,Jocelyne Larocque,D,Adidas,Maddie Rooney,Harvey's,2835.9333,36.91263961791992,-24.39117431640625,57.5,25.1,snapshot,3
PWPHA,5,0,Harvey's,Adidas,4,4,Kayla Vespa,F,Adidas,Maddie Rooney,Harvey's,2866.9666,85.69792938232422,-7.291175842285156,8.0,65.6,backhand,3
PWPHA,5,0,Harvey's,Adidas,4,4,Kayla Vespa,F,Adidas,Maddie Rooney,Harvey's,2868.4,87.20675659179688,-4.776470184326172,5.1,69.4,snapshot,3
PWPHA,5,0,Harvey's,Adidas,4,4,Sarah Nurse,F,Adidas,Maddie Rooney,Harvey's,2884.7,72.6214599609375,-13.32646942138672,21.1,39.1,wristshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Jill Saulnier,F,Adidas,Maddie Rooney,Harvey's,2917.1333,64.07146453857422,0.7558822631835938,24.9,1.7,snapshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Savannah Harmon,D,Harvey's,Ann-Renée Desbiens,Adidas,2933.6,52.10795593261719,-10.311763763427734,38.3,15.6,wristshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Lauriane Rougeau,D,Harvey's,Ann-Renée Desbiens,Adidas,2937.0667,49.59324645996094,-1.2588233947753906,39.4,1.8,slapshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Alexa Gruschow,F,Harvey's,Ann-Renée Desbiens,Adidas,2938.3667,78.76383972167969,-2.7676467895507812,10.6,15.1,snapshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Jincy Dunne,D,Adidas,Maddie Rooney,Harvey's,2995.2334,42.94793319702149,-30.426467895507812,55.2,33.5,wristshot,3
PWPHA,5,1,Harvey's,Adidas,5,5,Sarah Nurse,F,Adidas,Maddie Rooney,Harvey's,3044.4333,78.16168212890625,13.825374603271484,17.6,51.9,snapshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Lee Stecklein,D,Harvey's,Ann-Renée Desbiens,Adidas,3070.9333,40.03736877441406,29.42058563232422,57.1,31.0,wristshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Lee Stecklein,D,Harvey's,Ann-Renée Desbiens,Adidas,3216.4666,71.72265625,30.929412841796875,35.4,60.8,snapshot,3
PWPHA,5,0,Harvey's,Adidas,4,4,Emily Clark,F,Harvey's,Ann-Renée Desbiens,Adidas,3279.1333,46.072662353515625,22.379409790039062,48.4,27.5,snapshot,3
PWPHA,5,0,Harvey's,Adidas,4,4,Laura Fortino,D,Harvey's,Ann-Renée Desbiens,Adidas,3293.4,51.62367248535156,12.326541900634766,39.4,18.3,wristshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Renata Fast,D,Adidas,Maddie Rooney,Harvey's,3371.0667,30.86150360107422,28.91604232788086,64.9,26.4,wristshot,3
PWPHA,5,0,Harvey's,Adidas,5,5,Sarah Nurse,F,Adidas,Maddie Rooney,Harvey's,3373.4,78.13957977294922,-1.261455535888672,10.9,6.6,snapshot,3
